# Phase, Flux
2.497240882151313401e-01,4.690587494438069882e+01
2.500228893078162429e-01,8.215999986793676158e+00
2.503796380855518033e-01,-3.016068339867228332e+01
2.506250631442072385e-01,-5.086582559044039442e+00
2.508899520472561706e-01,2.619597481090529811e+01
2.512427814736790110e-01,3.777947724348251768e+01
2.515568668148098763e-01,-2.600922208828571058e+00
2.516720533138616656e-01,1.110535854742522588e+01
2.517827065843490919e-01,1.095077605928196363e+01
2.520983353065721633e-01,-1.529732913863046662e+01
2.524501078001530341e-01,-6.686400964461824969e+00
2.526706047923123477e-01,7.678361831997548848e+01
2.529607101508885014e-01,-4.885931751086314279e+01
2.533180712462845818e-01,3.890116456450876115e+01
2.536154581591248958e-01,-9.435656351142185372e+00
2.538446201406864278e-01,3.291133639904408881e+01
2.541743218033838958e-01,-2.811113066913950576e+01
2.545185676764358806e-01,7.565538859388709625e+01
2.547117791420858701e-01,3.518917829370415973e+01
2.547647786696159988e-01,8.536728813401950333e+00
2.550332152478943515e-01,9.863265535692278263e+01
2.553923103795186500e-01,-1.078994156156198869e+01
2.556707828220396994e-01,8.718250464578858328e+01
2.559094875559190241e-01,5.053159463375145322e+01
2.562505082104354348e-01,-2.077747659323669893e+01
2.565846304808617195e-01,4.939728842612289839e+01
2.567483337142990041e-01,8.426231310498799587e+01
2.568178858096855088e-01,1.167222216345020769e+02
2.571072015316955284e-01,3.937341014026429775e+01
2.574653326517189478e-01,-3.509949638491605128e+01
2.577224035924557954e-01,2.813164142789759126e+01
2.579770459851019604e-01,2.059220290684393717e+01
2.583265565313397905e-01,-5.711031322297444035e+01
2.586479145329542151e-01,-2.777416200705484783e+01
2.588746353883651929e-01,3.527565044714187081e+01
2.591822451185427645e-01,-3.942583636984409168e+01
2.595367382424058622e-01,8.665375357042037763e+00
2.597700491107328147e-01,3.694809333243398441e+01
2.600467127269066592e-01,7.026916641894587201e-01
2.604021309909350101e-01,1.378661914941403666e+02
2.607082043738992994e-01,6.662370739163314681e+01
2.609350096358559745e-01,1.076129882724430331e+02
2.612578429009992931e-01,9.339603644908933688e+00
2.616062902209246865e-01,-9.966734360600248976e+00
2.618134569021300373e-01,6.690750464999339897e+00
2.621184596458177585e-01,-8.566590870340284880e+00
2.624769798504005824e-01,2.140108602177726027e+01
2.627653708024493828e-01,1.145182821009615992e+02
2.629983514397954969e-01,2.292078410182085690e+01
2.633340507798914154e-01,-3.624410792735233144e+01
2.636735195386202268e-01,5.743435905891658422e+01
2.638523711555812445e-01,6.291331135477307157e+01
2.639125693027652986e-01,3.236890341717924002e+01
2.641917033000984461e-01,1.039493175114536427e+01
2.645506962553779706e-01,5.377912233162085442e+01
2.648188129772726662e-01,-1.361310240899360480e+01
2.650646363667100158e-01,6.720258371162302069e+01
2.654102105322442839e-01,7.162240949210030294e+00
2.657382810754665425e-01,3.654104684813752613e+01
2.658865442045116323e-01,9.971936838826245264e+01
2.659675241317364658e-01,2.358161061355446009e+01
2.662661775129663844e-01,4.086813720660664728e+01
2.666229562772379769e-01,-1.858833832946160669e+01
2.668685753228667856e-01,-8.816284544854724459e+00
2.671332828258833336e-01,4.563141832436556911e+01
2.674860656065835562e-01,5.690316593409683321e+01
2.678001964828246040e-01,1.187285590353859277e+01
2.679157368970416786e-01,6.628088419002864384e+00
2.680261143654389944e-01,5.195916352151996875e+01
2.683416175884559829e-01,2.485401053897717816e+01
2.686934422808217038e-01,1.119575200347888710e+01
2.689141517701618134e-01,8.112192837073095575e+01
2.692040250107373134e-01,-1.723318703339415947e+01
2.695612820787678388e-01,4.057990532779776061e+01
2.698589732994176593e-01,-7.995814782502108642e-01
2.700880020074860055e-01,6.225169959428455968e+01
2.704175218999468888e-01,6.252055790856303474e+00
2.707618407032160168e-01,4.908780678114510465e+01
2.709553623999418348e-01,3.954271664019515242e+01
2.710083415662438155e-01,9.620480515781792974e+00
2.712765175208021184e-01,1.149364796102503306e+02
2.716356100609974011e-01,1.416583630065026966e+01
2.719143268382560041e-01,7.496183332911243724e+01
2.721529268043614835e-01,8.429214401339812923e+01
2.724937875306860380e-01,-3.625884519664612782e+01
2.728279242390740933e-01,6.825743236560377625e+01
2.729919558435904836e-01,8.282333466680391609e+01
2.730612573107689123e-01,3.844242009165554919e+01
2.733504941792954668e-01,3.488784674088307725e+01
2.737087237736222090e-01,-9.628914241721631129e+00
2.739659787058205120e-01,4.048646432797120553e+01
2.742203064249410516e-01,4.252174926033802649e+01
2.745698380728153198e-01,-3.687438083721517046e+01
2.748913108377155079e-01,-3.762208052504600886e+01
2.751181364609003310e-01,-3.179512728768152385e+00
2.754254507681679898e-01,-6.415263497516754398e+01
2.757801434320666933e-01,-4.865043770618804331e+00
2.760136579126750145e-01,3.301025627666653861e+01
2.762901145847301843e-01,-3.648636698105889309e+00
2.766454973091603819e-01,1.197152472098839127e+02
2.769516265929509724e-01,7.960520274097326876e+01
2.770503253098722252e-01,-1.062653652784684084e+02
2.771783248659088761e-01,5.738081922612714436e+01
2.775012032959582875e-01,3.613530764812189489e+01
2.778496332162886939e-01,-9.095482710552715844e+00
2.780571012436703904e-01,2.054195987089002529e+00
2.783616886183042927e-01,-3.076323525086355204e+01
2.787203543131171468e-01,-3.930779663208205932e+00
2.790087408227162058e-01,9.375439376269056879e+01
2.795773297299378735e-01,4.103712119229996347e+00
2.799169617486959027e-01,8.052621029053241841e+01
2.800960532579446771e-01,5.775427825360779366e+01
2.801560363165188638e-01,4.603284207926883198e+01
2.804350003901481814e-01,7.628471746246034968e+01
2.807940014899189540e-01,7.740937455680274581e+01
2.810622929481713661e-01,5.516697045404583832e+00
2.813079856555445457e-01,2.596363304885329626e+01
2.816534113692155672e-01,-6.836315720737395907e+00
2.819816655336951361e-01,1.716692589792678802e+01
2.821302655485147248e-01,8.725320328162311512e+01
2.822110396422333745e-01,-1.797932670399848831e+01
2.825095453120083366e-01,2.505256600460192828e+01
2.828662748391282400e-01,-1.158942990597822131e+01
2.831120079076346330e-01,1.557068865665200974e+01
2.833766931984022519e-01,6.551134304189076829e+01
2.840436050043227967e-01,7.188133373192684417e+00
2.841594997039093018e-01,-5.821394521876577244e+00
2.842695221465288968e-01,2.270466100195989156e+01
2.845849002405439476e-01,-2.775879824745697277e+01
2.849367763912861728e-01,4.445526508312092062e+01
2.851576187839153231e-01,6.517291575325323549e+01
2.858046520990346617e-01,4.499759354659182975e+01
2.861024088458186121e-01,5.018469379169943068e+00
2.863313050208020627e-01,-4.611702287160568403e+00
2.866608808140892473e-01,-7.014497434454369795e+00
2.870052729177796635e-01,9.465399037500432655e+01
2.871988660639059887e-01,2.580132843266191855e+01
2.872517456452922113e-01,4.858357118897593807e+01
2.875198993876016962e-01,9.236958771041692273e+01
2.878789893363679631e-01,-4.417690435576382413e+00
2.883962068650204325e-01,1.942504323859672866e+01
2.887370668509366411e-01,-1.538127649103326888e+01
2.890712972209741327e-01,3.149828724557934834e+01
2.892354980087860628e-01,7.511828617490223792e+01
2.893047084057440710e-01,2.491247052760492409e+01
2.895937864566912601e-01,4.054750356075054185e+01
2.899520353016337149e-01,-1.187129909918649417e+01
2.902094742252934179e-01,3.769137500397867768e+01
2.904636460884677529e-01,6.434166873936497666e+01
2.908130403906031836e-01,-2.335893602078975562e+01
2.911347071424768562e-01,-1.336763170767252262e+01
2.912672710242262264e-01,-2.796779375602298501e+01
2.913615579395437138e-01,-1.327915487747688417e+01
2.916687360116849703e-01,-4.069450362331750171e+01
2.920234693980399698e-01,7.501905103790562634e-01
2.922571075268335927e-01,2.675938963392354708e+01
2.925334375890702443e-01,1.447232401941001001e+01
2.931951276654861105e-01,6.004320791985762185e+01
2.932939500305927205e-01,-9.712778817416722177e+01
2.934217196898536439e-01,1.231169997959469242e+02
2.937444045031337159e-01,1.945926240165540833e+01
2.940930554353403670e-01,-1.841401448476887026e+01
2.943006656211147876e-01,-3.552235254611346704e+00
2.946050767785743374e-01,-1.438452908153475818e+01
2.949635695880502007e-01,1.678100665447601614e+01
2.954851721848333335e-01,8.816556736856995258e+01
2.958205294562967214e-01,7.541982497860644230e+00
2.961603239946756227e-01,5.087623130695106966e+01
2.963395754321162534e-01,3.841168092355573549e+01
2.963995037004765742e-01,1.304100766907900777e+01
2.966782974801978612e-01,1.698991525245219236e+01
2.970373067244599374e-01,4.471814418716135719e+01
2.973058521427577316e-01,-1.975781292340439421e+01
2.975512557206914654e-01,6.183507137302868273e+01
2.978967710237662714e-01,1.812343150398021407e+01
2.982250496217195845e-01,1.373093091006083455e+01
2.983739072986260066e-01,8.069671156141211554e+01
2.984543963351509177e-01,5.818955433589678705e+01
2.987528338873626788e-01,8.274670663555028227e+00
2.991095934010185586e-01,8.078797423261008248e+00
2.993555993099817902e-01,1.948104682458762227e+00
2.996199447533418048e-01,2.243848817595761602e+01
3.002870135258210449e-01,6.662224534936811438e+00
3.004031829168851697e-01,-1.659531837661099019e+01
3.005128507039311891e-01,1.679959129252672767e+01
3.008281828926318568e-01,9.371572055494326037e+00
3.011801900956424527e-01,9.569116145691225483e+00
3.014012446152483093e-01,5.874856881771250983e+01
3.016907354349391834e-01,1.443135799772399253e+01
3.020479425254097294e-01,2.744548033595251013e+01
3.023457644281237200e-01,2.602623637937284684e+00
3.025747672219016859e-01,6.075529185878281169e+01
3.029041601343399059e-01,-2.675190704326535496e+01
3.032486247980432648e-01,9.394264833595400432e+01
3.034425285454495635e-01,2.745877703169696815e+01
3.034952293182324179e-01,-3.605020698627114939e+00
3.037631224368218530e-01,9.351219382169873029e+01
3.041222094239549034e-01,7.560283331820016883e+00
3.044011760890132368e-01,6.194641734080796880e+01
3.046395668897752262e-01,8.176901746792530901e+01
3.049803458009830992e-01,-1.353576272777878842e+01
3.053147494265617823e-01,4.597123375638112464e+01
3.054791989915610073e-01,7.841655292306626279e+01
3.055482394648152411e-01,4.669022960701596503e+01
3.058370787340870534e-01,1.077547075789553332e+01
3.061952672357534100e-01,-1.204487366557316363e+01
3.064528901508745684e-01,2.951461112066233738e+01
3.067070657160904101e-01,4.004365264109743805e+01
3.070564015259704682e-01,-4.971762353112030297e+01
3.073781030770340039e-01,1.049244736273102774e+01
3.075110123592533218e-01,-1.597274334330656131e+01
3.076049005647035761e-01,-3.056137182322338219e+00
3.079120212552019509e-01,-5.571487132560726252e+01
3.082667157701213800e-01,-1.088234593527026561e+01
3.085006363646798366e-01,2.423151263397649302e+01
3.087766809995184936e-01,-4.378014542116837049e+00
3.091319915341398938e-01,9.329178270101046166e+01
3.094384695502376825e-01,5.606779650779714075e+01
3.095377339390967819e-01,-8.991907232414052942e+01
3.096651941076901116e-01,6.102045046807447193e+01
3.099877645278885652e-01,-1.752889106765298521e+01
3.103363184666084740e-01,-3.783037694737867440e+01
3.105441504046674295e-01,1.807137073317477416e-01
3.108483853449526269e-01,-1.738883438462401898e+00
3.112068640866708646e-01,6.032820139667549597e+00
3.114957192747210835e-01,1.122460628537602645e+02
3.117284637218208365e-01,1.514106120925617915e+00
3.120638880002349902e-01,-2.955484521138806997e+01
3.124036066467635320e-01,5.318171340151778281e+01
3.125831772001795850e-01,2.599857001062133577e+01
3.126429710844342846e-01,5.161212370086154522e+01
3.129216741641393518e-01,1.214895878376420768e+02
3.132806115887967202e-01,2.157796580126714048e+01
3.135493313732481413e-01,-2.427707829322223176e+00
3.137946849736219512e-01,6.370373330377709920e+01
3.141400510844251648e-01,-3.336903513018185663e+01
3.144684337097440330e-01,2.999941488734947370e+01
3.146174687144372428e-01,6.844233061165105880e+01
3.146978329921643058e-01,-3.751487701619815596e+01
3.149960428688252101e-01,-1.263337629842098409e+00
3.153529908163922868e-01,-3.143043544628909558e+01
3.155991111184372477e-01,9.739388989515873618e+00
3.158632759021731129e-01,8.331752169832284949e+01
3.165304220473192376e-01,5.982729391451613310e+00
3.166468653894527474e-01,-2.884689764492964770e+01
3.167563384491169920e-01,3.190233851091406336e+01
3.170714655447198216e-01,-7.910208701611409765e+01
3.174234442420110214e-01,4.888027696137164924e+01
3.176447908526894848e-01,4.653186496361705338e+01
3.179339710711003297e-01,-3.638281361406647818e+00
3.182913125456765524e-01,2.554158207002110714e+01
3.185892788280081933e-01,2.706377713801444429e+01
3.188181498291095539e-01,4.417534858958127586e+01
3.191473602309028990e-01,1.635914217934519854e+01
3.194919770485109556e-01,1.017083331438239924e+02
3.196861110628972380e-01,3.417363087776514874e+01
3.197387929552685804e-01,5.647522230045609604e+01
3.200065046738255203e-01,6.374845548773322434e+01
3.203655087352295094e-01,9.273727910485973780e+00
3.206447193648212513e-01,3.788793509640342450e+01
3.208830065084218863e-01,9.281891047652202076e+01
3.212236251212337579e-01,-1.819928557400540825e+01
3.215580428145700109e-01,4.278268996493750365e+01
3.217228200102400515e-01,7.544301545925335972e+01
3.217916117063069348e-01,-1.453916577354164019e+01
3.220803713816869918e-01,3.161631887405036423e+01
3.224386579874525260e-01,-3.619482498606885201e+00
3.226964645238309948e-01,2.492095472650390775e+01
3.229503261559295013e-01,8.834207456676068659e+00
3.232996830674459976e-01,-3.799170859009048939e+01
3.236215786054829624e-01,7.501531604114930474e+00
3.237545941362926505e-01,-2.867946096163365155e+00
3.238484020074428593e-01,4.640720099313710989e-01
3.241553860926106867e-01,1.135592002032836945e+01
3.245101209597822667e-01,1.163311080709661383e+01
3.247442436858054005e-01,2.092542081522097419e+01
3.250200835977503644e-01,4.665108744661417006e+01
3.253753578523652656e-01,1.277804387043168788e+02
3.256818906586769202e-01,4.457357946474616028e+01
3.257814375133007978e-01,-8.520713736070995026e+01
3.259085100781514144e-01,7.143720431601607856e+01
3.262310453289557488e-01,9.525320883163601593e-01
3.265796610917683918e-01,-4.291628507457900810e+01
3.267877936355953472e-01,-9.209413833755064616e+00
3.270916146876433062e-01,-1.280520968982568064e+01
3.274502381791833394e-01,5.013046458168801678e+00
3.277390885545796162e-01,8.424092807701732966e+01
3.279719144465919056e-01,6.511086480998073966e+01
3.283071669502814482e-01,-1.740520515125520973e+01
3.286470481164309176e-01,6.263610520385043401e+01
3.288268578217264371e-01,1.690714541591198383e+01
3.288864388385960846e-01,5.399837250497085961e+01
3.291648916602972763e-01,1.043838849241751632e+02
3.297927310098467957e-01,-6.778207845892225691e+00
3.300380346326606262e-01,3.630433939250110598e+01
3.303833311450841137e-01,-2.049554493255278942e+01
3.307118177977684814e-01,2.926519426438289884e+01
3.308611889478279000e-01,5.853184862902871544e+01
3.309413492430695047e-01,2.623780247512641495e+01
3.312394110380713075e-01,7.078008841254757044e-01
3.315962294141866495e-01,-1.605456293696239101e+01
3.318425429627967493e-01,1.430086489673243477e+00
3.321066074212085661e-01,2.574134709987241365e+01
3.327737506047214744e-01,2.842796544277881310e+01
3.328905471216120349e-01,-4.274532083237136959e+01
3.329997469706152402e-01,-3.609572871898780733e+01
3.333147481968077863e-01,-3.725743600124786781e+01
3.336667779822713453e-01,4.434875848957631206e+01
3.338882571260347598e-01,4.629005072231962004e+01
3.341772866713574319e-01,2.460859683983684931e+01
3.345345233781598093e-01,2.199462203633650859e+01
3.348327136340008559e-01,5.877735458348354314e+00
3.350616124004133223e-01,1.048015363669385636e+01
3.353907195152494025e-01,-4.872249354526125842e+00
3.357353289287745568e-01,6.957372260862904056e+01
3.359296136162490121e-01,2.706703804089549692e+01
3.359821981449294115e-01,4.816324096257318388e+01
3.362498073169374879e-01,7.537262499801578031e+01
3.366088880106000158e-01,-6.847565266032695774e+00
3.368881034528456997e-01,4.731274395020079737e+01
3.371262873094890700e-01,1.742650746039409171e+01
3.374669044414843611e-01,-2.583797361954687233e+01
3.378014154262658497e-01,3.126112328777352900e+00
3.379663610648231398e-01,8.285109842054438900e+01
3.380351431355821945e-01,-1.659200225656576322e+01
3.383237436231786854e-01,1.266981154124380282e+01
3.386819691452598313e-01,1.616060163711630082e+01
3.389399596730997555e-01,2.188227921462448933e+01
3.391937461537562482e-01,4.986772890358537325e+01
3.395428853852338613e-01,-4.245757894982826741e+01
3.398648945759442097e-01,6.747715907806650648e+00
3.399983351011156008e-01,1.000815998675186336e+01
3.400917450028069222e-01,-6.164787357343382013e+01
3.403985917422359120e-01,-4.604726210721832302e+01
3.407534465555513425e-01,-1.005294721545535452e+01
3.409877721534474992e-01,2.825541543516330023e+01
3.412633270081986137e-01,3.204893133701425256e+01
3.416185649828070714e-01,1.267370456343730467e+02
3.419253913610079132e-01,3.275860224816184996e+01
3.420250614936130029e-01,-8.467923163468782377e+01
3.421519056425044170e-01,4.292306972675241639e+01
3.424742469063353778e-01,-2.485918591921265630e+01
3.428230833108200648e-01,-7.065181942722543340e+01
3.430313569024273090e-01,6.339775886932130788e+00
3.433350028479134064e-01,-1.270611616255301612e+00
3.436934530839122481e-01,1.845108411502316414e+01
3.439826170222216595e-01,9.471271753702659169e+01
3.442152855774711639e-01,2.975514047620642089e+01
3.445503663064361510e-01,4.659327805800472788e-01
3.448904099922064925e-01,1.730353646611781926e+01
3.450704588493814784e-01,9.438038698350581512e+00
3.451299865568538960e-01,6.536939002410591115e+01
3.454081891205511567e-01,9.495467146525271573e+01
3.460362894640248710e-01,-1.733340046028430947e+01
3.462813054382158362e-01,5.495700464108743688e+01
3.466266112057430071e-01,-1.973570538049695955e+01
3.469552011453846396e-01,1.820177846312276415e+01
3.471048292171226013e-01,5.284040386421828828e+01
3.471847066763953382e-01,-3.553296258373972449e+01
3.474826996134255941e-01,-1.943019182959471181e+01
3.478395476058727676e-01,-1.125909316557205386e+01
3.480861336247356719e-01,-2.826370558706159386e+00
3.483499385700398743e-01,2.469372858726615050e+01
3.490172379797031876e-01,8.992834138021876811e+00
3.491342292239754119e-01,-5.090454722467274706e+01
3.492431554921134329e-01,2.854555540854342155e+01
3.495580308488956955e-01,-3.711813372175853942e+01
3.499101909462193349e-01,3.661382384745337504e+01
3.501318818467552552e-01,5.072001376404955408e+01
3.504206822357104900e-01,2.007923835201097518e+00
3.507778134343307319e-01,1.890998647735564475e+01
3.510760688461017631e-01,1.057028134798798646e+01
3.513049161541376697e-01,3.660436719132853511e+01
3.516339992057042063e-01,-3.396450901560488234e+01
3.519786808090381580e-01,9.336045739605225435e+01
3.521732749871801516e-01,3.055125442452677476e+01
3.522257621521697191e-01,4.890261341516932703e+01
3.524930303661576447e-01,5.989757899693692877e+01
3.528521077279828666e-01,-1.273544655666647429e+01
3.531315667645577583e-01,3.306733472863143675e+01
3.533696477044480644e-01,5.708553045602471343e+01
3.537101837617349642e-01,3.793620644509942963e+00
3.540448672616493542e-01,-1.375263464364895327e+01
3.542100609369856490e-01,9.401102387318616138e+01
3.542785953411698441e-01,-2.653517385264869688e+00
3.545669566768868686e-01,2.301497165979604631e+01
3.549252007091753813e-01,1.950819013440963090e+01
3.551833744880684707e-01,1.753856244413043441e+01
3.554370865576912397e-01,2.585447808245433521e+01
3.557862465206011460e-01,2.070638906115362943e+01
3.561082897700931227e-01,3.671833211527086860e+01
3.562419957316384500e-01,1.481673668712879532e+01
3.563352468157503505e-01,-2.361618903179429907e+01
3.566419565796447033e-01,3.211574108430426122e+00
3.569967721513204739e-01,-2.018358253752516873e+00
3.572312202867894970e-01,2.878629950320288344e+01
3.575067299766346296e-01,-1.737597008699687251e+01
3.578618517071406324e-01,8.546602307224482331e+01
3.581688120992430058e-01,3.602365456911726938e+01
3.582688442915046290e-01,-8.534720905628567778e+01
3.583953808007492303e-01,8.149286788494691791e+01
3.587176069310901716e-01,-2.580836527488195031e+00
3.590663459718840267e-01,-4.020037169905066321e+01
3.592748409455716607e-01,-1.179018815467003378e+00
3.595783117844958410e-01,5.400526997667576268e+01
3.599367475825329121e-01,-3.785097620001565133e+00
3.602260655257678579e-01,9.255149859521694111e+01
3.604586574487587125e-01,3.283162059619648687e+01
3.607937248503743644e-01,1.688572492630768807e+01
3.611337714977779223e-01,5.896896003454443758e+01
3.613139799129406193e-01,1.229949503911420550e+01
3.613733750873280859e-01,8.413346192237547427e+01
3.616515661746967925e-01,1.611784885484635197e+02
3.620105265520113247e-01,1.276362255442364813e+01
3.622797675839028453e-01,-4.462822496775764591e+00
3.625247350613504671e-01,2.393934244104833908e+01
3.628698912664019005e-01,-1.921086816758510452e+01
3.631985848632049430e-01,4.223931879865361338e+01
3.633485490803091134e-01,4.768075003358518416e+01
3.634281437036129270e-01,-1.954915488766584275e+01
3.640829446510424061e-01,-4.214978530259205769e+01
3.643295647286868832e-01,1.423272119716045836e+00
3.645932704592794726e-01,9.459511783815877095e+01
3.652606457607930901e-01,1.946096913285622065e+01
3.653779105859305543e-01,-5.914193801881406642e+01
3.654865643838157707e-01,-5.733694734755268030e+01
3.658013135009836603e-01,-8.222502827681665849e+01
3.661535246864796589e-01,5.168512421160897929e+00
3.663754269735839952e-01,4.667684413739436877e+01
3.666639182420757814e-01,2.327823758507818752e+01
3.670211830843934098e-01,2.472917198081958645e+01
3.673195825055779462e-01,1.730656864729063216e+01
3.675482995017538279e-01,1.097451641074442819e+01
3.678771993022671993e-01,9.054733660640579274e+00
3.682220323190975586e-01,5.278677644571239114e+01
3.684167771703277250e-01,2.811502948318889139e+01
3.684692473059265061e-01,3.025249570565158308e+01
3.687364129733654572e-01,7.281323644359183334e+01
3.690954866331492279e-01,-6.748208953633039187e+00
3.696130876932988141e-01,4.162384385164585865e+00
3.699535423056732331e-01,-7.883304665612378415e+00
3.702881599092492926e-01,-3.328398314805802727e+01
3.704536812152564029e-01,9.182524372186584571e+01
3.705220479169616388e-01,-2.579106560085531186e+01
3.708102493244868070e-01,-2.460556505445854469e+01
3.711685914608744974e-01,3.872139921012873742e+01
3.714269481206166068e-01,4.895077111877199627e+00
3.716803477379386211e-01,6.721816130550450907e+01
3.720295280620766198e-01,-1.350698299840136229e+01
3.723517645581337354e-01,4.001786553264885526e+01
3.724856563621612993e-01,2.293307720768744673e+01
3.725786697752103138e-01,-4.229485232876140088e+01
3.728851625994740182e-01,-2.731442968317843167e+01
3.732400973768854047e-01,2.286384941552199734e+01
3.734748276079150608e-01,4.565190348526648734e+01
3.737500533511788348e-01,4.900390762818673807e+01
3.741052180253659487e-01,2.956677952936637155e+01
3.744122328374780984e-01,1.615411475253125673e+00
3.745125467550962095e-01,-8.993217113517637529e+01
3.746386971414146227e-01,-1.620336647023545851e+01
3.749608877321574107e-01,-4.112526259547610863e+01
3.753096882268397438e-01,-9.754700287212259013e+01
3.755184834360912882e-01,9.679580312615954085e+00
3.758217003149700308e-01,-3.953854859450878223e+01
3.761800420811535761e-01,-1.363654799191316158e+01
3.764694344354222455e-01,7.812775609838951141e+01
3.767020289498421715e-01,-2.105095051763150593e+01
3.770370041706249675e-01,-2.404881960782478956e+01
3.773771330033493521e-01,3.758009348309165887e+01
3.775576601642832708e-01,1.663143066310546203e+01
3.776168435818982316e-01,8.970686357678836487e+01
3.778947840410588621e-01,1.059494100381641601e+02
3.782539110102399182e-01,9.170697863991605914e+00
3.785231668502973545e-01,-3.587541446015141133e+01
3.787680854607974879e-01,6.582306981051111450e+01
3.791131713270608494e-01,-4.225409556612991224e+01
3.794420474345087113e-01,3.208782075958538371e+01
3.796716606949264161e-01,7.249123911368116069e+00
3.799692771343383679e-01,-4.944130446382644095e+00
3.803262624725243790e-01,9.163839703729692587e+00
3.805730754265299054e-01,-8.612477975344923209e+00
3.808366019783149259e-01,1.813516472481957464e+01
3.815039735777870367e-01,1.350671614219756123e+01
3.816215919478856966e-01,-6.166806584373407674e+01
3.817299736457222537e-01,2.600064496349752119e+01
3.820445965232757701e-01,-2.655944394025500088e+01
3.823967784626440825e-01,2.275524320860533578e+01
3.826188925065209245e-01,5.677643248835906320e+01
3.829072342125370287e-01,1.611817490099198835e+01
3.832643939168766667e-01,-3.632796503283408640e+00
3.835630165711623740e-01,1.302660714674885867e+01
3.837917624432617969e-01,5.596136561192288639e+01
3.841205582164095578e-01,-4.322460354633239632e+01
3.844653834589528696e-01,3.926824873423662154e+01
3.846604378008505742e-01,2.508294711289771328e+01
3.849797159866815699e-01,6.461411315195064731e+01
3.853387855742196888e-01,1.787164477118352579e+01
3.856185726116695411e-01,5.882453994421332766e+01
3.858563688645701983e-01,5.059332142409722621e+01
3.861967420320320810e-01,-1.240813891822956094e+01
3.865315317805368411e-01,-6.601254999061279705e+01
3.866972211592270559e-01,1.054136703371177930e+02
3.867655008629575786e-01,1.296945289164241899e+00
3.870536215659785007e-01,5.194291944476958633e+01
3.874119022484776576e-01,2.641984292539589774e+01
3.876704421592729322e-01,8.450379256341733480e-01
3.879237677357654235e-01,4.955458709909876802e+01
3.882727300096603940e-01,-1.546419765352524678e+00
3.885950801583908376e-01,3.103241256519062574e+01
3.887293158820717132e-01,2.889584714682591482e+01
3.888220927346702771e-01,-4.396195223232979288e+01
3.891285274368828095e-01,2.759740490643203259e+01
3.894833430085585801e-01,3.367128862841184400e+00
3.897183549649447243e-01,3.150093278581067580e+01
3.899932975020353743e-01,4.095048999319672589e+01
3.903485043794954201e-01,3.592371016636342063e+01
3.906556532055089903e-01,1.062375583771313359e+01
3.907563284423753447e-01,-9.432196040415341542e+01
3.908821726698635812e-01,1.535758397119835195e+01
3.912041689034287395e-01,-7.511012838024022642e+00
3.915531093352789815e-01,-5.910133366504588537e+01
3.917620459625149598e-01,6.230540427365482969e+00
3.920649300278648552e-01,6.656466500642999051e+01
3.924233362095701505e-01,2.256672899880740601e+00
3.927129621626559985e-01,5.386363882231570699e+01
3.929454008211297200e-01,3.292200495064179222e+01
3.932803627145632364e-01,-4.348765283990196906e+00
3.936204149150289711e-01,2.222701017307038285e+01
3.938012600813258768e-01,3.394159387970496766e+01
3.938603920405642778e-01,8.019799960057305555e+01
3.941381610952044978e-01,7.856479366297186573e+01
3.944971359104808006e-01,-2.023751447877142340e+01
3.947667241938629945e-01,-3.442013673715660360e+01
3.950115154541362639e-01,-1.483555140946446471e+01
3.953564513877197428e-01,-2.774878447653339464e+01
3.956854304119207244e-01,5.453898154361702666e+01
3.958357489143943253e-01,4.565270116763109343e+01
3.959150188686605398e-01,1.393387487969022231e+01
3.962125657096927100e-01,3.123275698513339194e+00
3.965695007001145966e-01,-5.061565734432171837e+01
3.968166649778563371e-01,-1.821067293295008938e+00
3.970799338675545243e-01,7.255078073731269228e+01
3.974323364485949917e-01,5.370657881087481655e+01
3.977474605825646048e-01,1.919448935949752411e+01
3.978652725694324932e-01,-6.168569762554643177e+01
3.982878791753636794e-01,-7.728461628442317988e+01
3.986401910563879269e-01,1.297198296379420412e+01
3.988625161166290400e-01,5.432953324202571821e+01
3.991506297768900868e-01,3.153722840698591767e+01
3.995076839730475893e-01,4.853737973098404268e+00
3.998065298604343565e-01,2.366096605044276657e+01
4.000350665671902894e-01,1.432092516351346490e+01
4.003638379068643616e-01,-4.156311022018854828e-01
4.007087349690123257e-01,4.600658073239394241e+01
4.009040188374816682e-01,1.613680681966656039e+01
4.012229394061058718e-01,3.971551060866218563e+01
4.015820052916024840e-01,-1.654283343943685480e+01
4.018619555890815542e-01,7.986491828182451513e+01
4.020998092236250931e-01,6.533712259004786915e+00
4.024400213522826841e-01,1.011896973657222532e+01
4.027749832457162005e-01,-4.656279346404446073e+01
4.029409199207771297e-01,9.802174769180105329e+01
4.030089538089535184e-01,-2.729322576822124091e+01
4.032968349898908289e-01,-4.510072755703475877e+00
4.036551334421890624e-01,2.865953291442124851e+01
4.039138566040375022e-01,-1.240937610125225632e+01
4.041671088801087053e-01,5.754001620039694842e+01
4.045160907748234780e-01,1.748020918701520543e+01
4.048384749823356055e-01,3.924326344639794684e+01
4.049729757721862722e-01,3.664680259851671451e+01
4.050655160643343855e-01,-2.188649960044308784e+01
4.053718130506039352e-01,-7.367655858070421004e+00
4.057267474578111210e-01,2.113355856936394161e+01
4.059618023578784318e-01,5.642815915107846081e+01
4.062367004704713902e-01,-2.387542769155537314e+00
